date,country,price
2022-07-07,Estonia,207.51666666666665
2022-07-08,Estonia,166.65125
2022-07-09,Estonia,149.29916666666668
2022-07-10,Estonia,182.93416666666667
2022-07-11,Estonia,406.23583333333335
2022-07-12,Estonia,349.03833333333336
2022-07-13,Estonia,372.61541666666665
2022-07-14,Estonia,321.22166666666664
2022-07-15,Estonia,290.37958333333336
2022-07-16,Estonia,205.1
2022-07-17,Estonia,140.85375
2022-07-18,Estonia,246.57708333333335
2022-07-19,Estonia,199.44041666666666
2022-07-20,Estonia,183.30458333333334
2022-07-21,Estonia,265.6304166666667
2022-07-22,Estonia,254.58916666666667
2022-07-23,Estonia,199.30291666666668
2022-07-24,Estonia,221.57750000000001
2022-07-25,Estonia,184.27541666666667
2022-07-26,Estonia,207.65416666666667
2022-07-27,Estonia,175.0125
2022-07-28,Estonia,355.58916666666664
2022-07-29,Estonia,243.8275
2022-07-30,Estonia,311.79
2022-07-31,Estonia,291.6070833333333
2022-08-01,Estonia,406.2370833333333
2022-08-02,Estonia,379.1775
2022-08-03,Estonia,379.00291666666664
2022-08-04,Estonia,207.18875
2022-08-05,Estonia,187.84791666666666
2022-08-06,Estonia,208.89208333333335
2022-08-07,Estonia,191.11208333333335
2022-08-08,Estonia,509.34833333333336
2022-08-09,Estonia,325.21708333333333
2022-08-10,Estonia,302.1025
2022-08-11,Estonia,223.49291666666667
2022-08-12,Estonia,383.24583333333334
2022-08-13,Estonia,382.50875
2022-08-14,Estonia,365.0104166666667
2022-08-15,Estonia,448.635
2022-08-16,Estonia,504.1329166666667
2022-08-17,Estonia,681.35625
2022-08-18,Estonia,554.6179166666667
2022-08-19,Estonia,472.25458333333336
2022-08-20,Estonia,133.50708333333333
2022-08-21,Estonia,133.40083333333334
2022-08-22,Estonia,392.40250000000003
2022-08-23,Estonia,498.96458333333334
2022-08-24,Estonia,415.03
2022-08-25,Estonia,502.2054166666667
2022-08-26,Estonia,462.09791666666666
2022-08-27,Estonia,243.29541666666665
2022-08-28,Estonia,183.775
2022-08-29,Estonia,308.6795833333333
2022-08-30,Estonia,463.14416666666665
2022-08-31,Estonia,333.70916666666665
2022-09-01,Estonia,342.865
2022-09-02,Estonia,311.46875
2022-09-03,Estonia,165.94708333333332
2022-09-04,Estonia,218.53875
2022-09-05,Estonia,355.74041666666665
2022-09-06,Estonia,276.4
2022-09-07,Estonia,375.10291666666666
2022-09-08,Estonia,304.48833333333334
2022-09-09,Estonia,264.78291666666667
2022-09-10,Estonia,237.15125
2022-09-11,Estonia,278.71375
2022-09-12,Estonia,243.54416666666665
2022-09-13,Estonia,73.87625
2022-09-14,Estonia,93.22416666666666
2022-09-15,Estonia,152.5825
2022-01-01,France,85.74833333333333
2022-01-02,France,46.850833333333334
2022-01-03,France,97.23708333333333
2022-01-04,France,156.075
2022-01-05,France,189.18333333333334
2022-01-06,France,226.03
2022-01-07,France,214.72708333333333
2022-01-08,France,173.39958333333334
2022-01-09,France,153.90875
2022-01-10,France,261.83958333333334
2022-01-11,France,253.38833333333332
2022-01-12,France,236.92708333333334
2022-01-13,France,224.32125
2022-01-14,France,234.28708333333333
2022-01-15,France,220.65875
2022-01-16,France,213.65833333333333
2022-01-17,France,259.5204166666667
2022-01-18,France,244.73625
2022-01-19,France,235.29708333333332
2022-01-20,France,228.16041666666666
2022-01-21,France,216.72291666666666
2022-01-22,France,202.68958333333333
2022-01-23,France,196.68208333333334
2022-01-24,France,248.24625
2022-01-25,France,296.13
2022-01-26,France,275.1854166666667
2022-01-27,France,261.88416666666666
2022-01-28,France,250.48333333333332
2022-01-29,France,218.8575
2022-01-30,France,222.78291666666667
2022-01-31,France,213.46291666666667
2022-02-01,France,212.77875
2022-02-02,France,205.98208333333332
2022-02-03,France,205.97166666666666
2022-02-04,France,193.86958333333334
2022-02-05,France,191.25375
2022-02-06,France,137.2675
2022-02-07,France,205.94916666666666
2022-02-08,France,202.98791666666668
2022-02-09,France,209.53541666666666
2022-02-10,France,204.72208333333333
2022-02-11,France,206.95166666666665
2022-02-12,France,190.9725
2022-02-13,France,148.45791666666668
2022-02-14,France,189.1325
2022-02-15,France,191.72875
2022-02-16,France,149.085
2022-02-17,France,136.75291666666666
2022-02-18,France,155.17625
2022-02-19,France,116.58916666666667
2022-02-20,France,95.12291666666667
2022-02-21,France,155.9025
2022-02-22,France,175.08458333333334
2022-02-23,France,189.635
2022-02-24,France,189.03208333333333
2022-02-25,France,247.74333333333334
2022-02-26,France,239.65625
2022-02-27,France,196.90125
2022-02-28,France,253.28416666666666
2022-03-01,France,269.64416666666665
2022-03-02,France,277.3566666666667
2022-03-03,France,347.49541666666664
2022-03-04,France,364.76208333333335
2022-03-05,France,355.62958333333336
2022-03-06,France,363.88041666666663
2022-03-07,France,424.10625
2022-03-08,France,541.3866666666667
2022-03-09,France,458.3145833333333
2022-03-10,France,362.9404166666667
2022-03-11,France,279.48541666666665
2022-03-12,France,260.80916666666667
2022-03-13,France,253.52958333333333
2022-03-14,France,299.49125
2022-03-15,France,295.9604166666667
2022-03-16,France,278.0316666666667
2022-03-17,France,258.46166666666664
2022-03-18,France,234.70208333333332
2022-03-19,France,208.09291666666667
2022-03-20,France,220.41208333333333
2022-03-21,France,243.17291666666668
2022-03-22,France,239.78416666666666
2022-03-23,France,242.495
2022-03-24,France,249.95083333333335
2022-03-25,France,272.94083333333333
2022-03-26,France,229.9375
2022-03-27,France,206.78416666666666
2022-03-28,France,251.61916666666667
2022-03-29,France,263.0275
2022-03-30,France,302.0570833333333
2022-03-31,France,294.15541666666667
2022-04-01,France,320.4675
2022-04-02,France,301.91041666666666
2022-04-03,France,295.1275
2022-04-04,France,548.30875
2022-04-05,France,307.42583333333334
2022-04-06,France,271.34791666666666
2022-04-07,France,216.69416666666666
2022-04-08,France,251.32125
2022-04-09,France,244.505
2022-04-10,France,213.88625
2022-04-11,France,227.25166666666667
2022-04-12,France,242.60791666666665
2022-04-13,France,236.72416666666666
2022-04-14,France,226.96625
2022-04-15,France,197.96083333333334
2022-04-16,France,148.90833333333333
2022-04-17,France,107.09083333333334
2022-04-18,France,132.76583333333332
2022-04-19,France,217.0725
2022-04-20,France,205.51541666666668
2022-04-21,France,204.165
2022-04-22,France,198.285
2022-04-23,France,168.425
2022-04-24,France,153.58291666666668
2022-04-25,France,227.00125
2022-04-26,France,240.90041666666667
2022-04-27,France,222.515
2022-04-28,France,229.8925
2022-04-29,France,227.53416666666666
2022-04-30,France,201.42541666666668
2022-05-01,France,194.7675
2022-05-02,France,217.29166666666666
2022-05-03,France,219.85125
2022-05-04,France,235.74583333333334
2022-05-05,France,234.31125
2022-05-06,France,225.67708333333334
2022-05-07,France,199.73416666666665
2022-05-08,France,175.28291666666667
2022-05-09,France,219.81833333333333
2022-05-10,France,206.20708333333334
2022-05-11,France,188.54916666666668
2022-05-12,France,199.65208333333334
2022-05-13,France,202.78291666666667
2022-05-14,France,184.65416666666667
2022-05-15,France,145.14041666666665
2022-05-16,France,220.98624999999998
2022-05-17,France,229.60166666666666
2022-05-18,France,212.81125
2022-05-19,France,214.92583333333334
2022-05-20,France,204.7525
2022-05-21,France,178.73625
2022-05-22,France,165.12458333333333
2022-05-23,France,190.96833333333333
2022-05-24,France,184.51125
2022-05-25,France,189.67583333333334
2022-05-26,France,165.57666666666665
2022-05-27,France,162.65958333333333
2022-05-28,France,151.93208333333334
2022-05-29,France,161.29875
2022-05-30,France,225.38
2022-05-31,France,212.85458333333332
2022-06-01,France,214.28708333333333
2022-06-02,France,192.43458333333334
2022-06-03,France,198.83541666666667
2022-06-04,France,174.1325
2022-06-05,France,152.62375
2022-06-06,France,153.90541666666667
2022-06-07,France,188.8525
2022-06-08,France,192.06125
2022-06-09,France,185.75916666666666
2022-06-10,France,195.57625
2022-06-11,France,181.09875
2022-06-12,France,148.00541666666666
2022-06-13,France,203.67541666666668
2022-06-14,France,211.86541666666668
2022-06-15,France,238.2275
2022-06-16,France,276.4195833333333
2022-06-17,France,305.89125
2022-06-18,France,269.91625
2022-06-19,France,168.07625000000002
2022-06-20,France,307.42791666666665
2022-06-21,France,355.94416666666666
2022-06-22,France,382.96791666666667
2022-06-23,France,353.8204166666667
2022-06-24,France,297.75374999999997
2022-06-25,France,260.53791666666666
2022-06-26,France,249.655
2022-06-27,France,336.50166666666667
2022-06-28,France,366.66875
2022-06-29,France,335.72333333333336
2022-06-30,France,363.33916666666664
2022-07-01,France,337.8954166666667
2022-07-02,France,264.54583333333335
2022-07-03,France,219.32041666666666
2022-07-04,France,372.8770833333333
2022-07-05,France,371.01916666666665
2022-07-06,France,394.6308333333333
2022-07-07,France,380.29583333333335
2022-07-08,France,405.87166666666667
2022-07-09,France,328.77375
2022-07-10,France,226.38916666666665
2022-07-11,France,390.2291666666667
2022-07-12,France,433.9508333333333
2022-07-13,France,447.88458333333335
2022-07-14,France,381.14458333333334
2022-07-15,France,400.19208333333336
2022-07-16,France,311.79583333333335
2022-07-17,France,247.68916666666667
2022-07-18,France,488.21541666666667
2022-07-19,France,522.3041666666667
2022-07-20,France,593.22125
2022-07-21,France,551.5891666666666
2022-07-22,France,491.385
2022-07-23,France,349.7754166666667
2022-07-24,France,327.90875
2022-07-25,France,379.28499999999997
2022-07-26,France,535.6079166666667
2022-07-27,France,529.0020833333333
2022-07-28,France,537.9808333333333
2022-07-29,France,495.8016666666667
2022-07-30,France,393.08666666666664
2022-07-31,France,319.7783333333333
2022-08-01,France,459.0266666666667
2022-08-02,France,475.44875
2022-08-03,France,506.06291666666664
2022-08-04,France,478.3208333333333
2022-08-05,France,407.5470833333333
2022-08-06,France,275.48375
2022-08-07,France,218.54833333333335
2022-08-08,France,361.18
2022-08-09,France,345.80583333333334
2022-08-10,France,337.12958333333336
2022-08-11,France,385.2825
2022-08-12,France,444.94916666666666
2022-08-13,France,396.34041666666667
2022-08-14,France,362.62833333333333
2022-08-15,France,431.3016666666667
2022-08-16,France,505.47875
2022-08-17,France,552.6829166666666
2022-08-18,France,552.5370833333334
2022-08-19,France,511.27666666666664
2022-08-20,France,454.8566666666667
2022-08-21,France,405.29833333333335
2022-08-22,France,574.3841666666667
2022-08-23,France,615.0645833333333
2022-08-24,France,643.2320833333333
2022-08-25,France,635.23
2022-08-26,France,712.2445833333334
2022-08-27,France,616.2491666666667
2022-08-28,France,491.22
2022-08-29,France,736.8679166666667
2022-08-30,France,740.1225
2022-08-31,France,650.95125
2022-09-01,France,626.0979166666667
2022-09-02,France,522.5104166666666
2022-09-03,France,404.64125
2022-09-04,France,312.94375
2022-09-05,France,457.0566666666667
2022-09-06,France,515.6354166666666
2022-09-07,France,470.94416666666666
2022-09-08,France,440.43666666666667
2022-09-09,France,356.7575
2022-09-10,France,406.25875
2022-09-11,France,386.5416666666667
2022-09-12,France,415.15208333333334
2022-09-13,France,445.81416666666667
2022-09-14,France,462.72833333333335
2022-09-15,France,442.88625
2022-01-01,Greece,143.33291666666668
2022-01-02,Greece,121.57666666666667
2022-01-03,Greece,196.7775
2022-01-04,Greece,178.95916666666668
2022-01-05,Greece,151.485
2022-01-06,Greece,212.09791666666666
2022-01-07,Greece,232.7675
2022-01-08,Greece,255.97375
2022-01-09,Greece,229.75166666666667
2022-01-10,Greece,240.17041666666665
2022-01-11,Greece,229.76416666666668
2022-01-12,Greece,231.91625
2022-01-13,Greece,226.51916666666668
2022-01-14,Greece,234.87416666666667
2022-01-15,Greece,222.92916666666667
2022-01-16,Greece,223.05416666666667
2022-01-17,Greece,239.94208333333333
2022-01-18,Greece,234.50541666666666
2022-01-19,Greece,246.10666666666665
2022-01-20,Greece,219.8625
2022-01-21,Greece,227.26916666666668
2022-01-22,Greece,206.90708333333333
2022-01-23,Greece,210.43625
2022-01-24,Greece,244.24625
2022-01-25,Greece,281.83708333333334
2022-01-26,Greece,294.1020833333333
2022-01-27,Greece,284.0208333333333
2022-01-28,Greece,274.39625
2022-01-29,Greece,257.1308333333333
2022-01-30,Greece,246.50541666666666
2022-01-31,Greece,248.66666666666666
2022-02-01,Greece,227.94083333333333
2022-02-02,Greece,238.11666666666667
2022-02-03,Greece,221.3925
2022-02-04,Greece,231.6075
2022-02-05,Greece,234.04791666666668
2022-02-06,Greece,213.29791666666668
2022-02-07,Greece,201.81375
2022-02-08,Greece,208.05208333333334
2022-02-09,Greece,217.40833333333333
2022-02-10,Greece,220.97125
2022-02-11,Greece,220.3975
2022-02-12,Greece,214.22708333333333
2022-02-13,Greece,207.62458333333333
2022-02-14,Greece,229.3875
2022-02-15,Greece,213.79708333333335
2022-02-16,Greece,220.08666666666667
2022-02-17,Greece,198.30666666666667
2022-02-18,Greece,206.31
2022-02-19,Greece,190.55958333333334
2022-02-20,Greece,194.84125
2022-02-21,Greece,182.43125
2022-02-22,Greece,187.57208333333332
2022-02-23,Greece,187.02708333333334
2022-02-24,Greece,178.33958333333334
2022-02-25,Greece,236.4275
2022-02-26,Greece,219.83041666666668
2022-02-27,Greece,199.61875
2022-02-28,Greece,226.96125
2022-03-01,Greece,255.02625
2022-03-02,Greece,254.58541666666667
2022-03-03,Greece,287.26
2022-03-04,Greece,363.19625
2022-03-05,Greece,344.96750000000003
2022-03-06,Greece,334.66875
2022-03-07,Greece,276.1454166666667
2022-03-08,Greece,430.0829166666667
2022-03-09,Greece,334.74833333333333
2022-03-10,Greece,342.02
2022-03-11,Greece,316.6975
2022-03-12,Greece,259.62875
2022-03-13,Greece,268.49791666666664
2022-03-14,Greece,317.30291666666665
2022-03-15,Greece,299.43833333333333
2022-03-16,Greece,277.99125
2022-03-17,Greece,253.48291666666665
2022-03-18,Greece,241.76708333333335
2022-03-19,Greece,230.4325
2022-03-20,Greece,223.65083333333334
2022-03-21,Greece,239.62708333333333
2022-03-22,Greece,236.79458333333332
2022-03-23,Greece,229.24
2022-03-24,Greece,231.72166666666666
2022-03-25,Greece,239.575
2022-03-26,Greece,228.63291666666666
2022-03-27,Greece,205.73416666666668
2022-03-28,Greece,245.22208333333333
2022-03-29,Greece,228.02666666666667
2022-03-30,Greece,231.86708333333334
2022-03-31,Greece,213.85583333333332
2022-04-01,Greece,230.62666666666667
2022-04-02,Greece,204.37791666666666
2022-04-03,Greece,247.12
2022-04-04,Greece,332.43666666666667
2022-04-05,Greece,277.6379166666667
2022-04-06,Greece,279.4320833333333
2022-04-07,Greece,228.83041666666668
2022-04-08,Greece,248.80833333333334
2022-04-09,Greece,228.95583333333335
2022-04-10,Greece,167.0325
2022-04-11,Greece,243.71958333333333
2022-04-12,Greece,266.9483333333333
2022-04-13,Greece,279.96666666666664
2022-04-14,Greece,280.4295833333333
2022-04-15,Greece,259.17333333333335
2022-04-16,Greece,250.15291666666667
2022-04-17,Greece,189.66791666666666
2022-04-18,Greece,260.48625
2022-04-19,Greece,291.965
2022-04-20,Greece,264.10791666666665
2022-04-21,Greece,275.03166666666664
2022-04-22,Greece,241.65291666666667
2022-04-23,Greece,255.58833333333334
2022-04-24,Greece,216.03333333333333
2022-04-25,Greece,224.78416666666666
2022-04-26,Greece,251.48666666666668
2022-04-27,Greece,240.515
2022-04-28,Greece,241.165
2022-04-29,Greece,230.23333333333335
2022-04-30,Greece,198.91875
2022-05-01,Greece,204.52875
2022-05-02,Greece,226.94
2022-05-03,Greece,245.88791666666665
2022-05-04,Greece,246.41291666666666
2022-05-05,Greece,245.9525
2022-05-06,Greece,232.33208333333334
2022-05-07,Greece,195.24666666666667
2022-05-08,Greece,196.10875
2022-05-09,Greece,238.89416666666668
2022-05-10,Greece,224.33666666666667
2022-05-11,Greece,238.70208333333335
2022-05-12,Greece,230.27416666666667
2022-05-13,Greece,252.29166666666666
2022-05-14,Greece,227.73416666666668
2022-05-15,Greece,223.18
2022-05-16,Greece,239.49208333333334
2022-05-17,Greece,237.53125
2022-05-18,Greece,221.44708333333332
2022-05-19,Greece,213.22291666666666
2022-05-20,Greece,217.15458333333333
2022-05-21,Greece,214.06541666666666
2022-05-22,Greece,196.86166666666668
2022-05-23,Greece,224.35291666666666
2022-05-24,Greece,224.35708333333332
2022-05-25,Greece,228.21083333333334
2022-05-26,Greece,230.13791666666668
2022-05-27,Greece,237.26208333333332
2022-05-28,Greece,232.21208333333334
2022-05-29,Greece,185.89583333333334
2022-05-30,Greece,217.51583333333332
2022-05-31,Greece,228.7475
2022-06-01,Greece,233.67416666666665
2022-06-02,Greece,201.35
2022-06-03,Greece,181.89708333333334
2022-06-04,Greece,215.84833333333333
2022-06-05,Greece,217.02916666666667
2022-06-06,Greece,238.55333333333334
2022-06-07,Greece,220.65916666666666
2022-06-08,Greece,232.99541666666667
2022-06-09,Greece,207.71458333333334
2022-06-10,Greece,206.84041666666667
2022-06-11,Greece,190.13583333333332
2022-06-12,Greece,134.42041666666665
2022-06-13,Greece,225.67166666666668
2022-06-14,Greece,190.08125
2022-06-15,Greece,216.39083333333332
2022-06-16,Greece,215.14833333333334
2022-06-17,Greece,237.19
2022-06-18,Greece,204.31791666666666
2022-06-19,Greece,170.05708333333334
2022-06-20,Greece,240.93083333333334
2022-06-21,Greece,261.23083333333335
2022-06-22,Greece,311.45375
2022-06-23,Greece,308.15791666666667
2022-06-24,Greece,264.99833333333333
2022-06-25,Greece,288.7733333333333
2022-06-26,Greece,255.66458333333333
2022-06-27,Greece,332.2495833333333
2022-06-28,Greece,363.9479166666667
2022-06-29,Greece,306.23375
2022-06-30,Greece,351.2704166666667
2022-07-01,Greece,353.6091666666667
2022-07-02,Greece,274.15541666666667
2022-07-03,Greece,252.08833333333334
2022-07-04,Greece,299.2291666666667
2022-07-05,Greece,323.3575
2022-07-06,Greece,370.1429166666667
2022-07-07,Greece,344.77375
2022-07-08,Greece,353.9429166666667
2022-07-09,Greece,262.96208333333334
2022-07-10,Greece,249.33166666666668
2022-07-11,Greece,381.0704166666667
2022-07-12,Greece,370.5908333333333
2022-07-13,Greece,302.8525
2022-07-14,Greece,266.8641666666667
2022-07-15,Greece,343.8725
2022-07-16,Greece,323.33666666666664
2022-07-17,Greece,306.82
2022-07-18,Greece,353.96916666666664
2022-07-19,Greece,290.5233333333333
2022-07-20,Greece,270.60291666666666
2022-07-21,Greece,336.46833333333336
2022-07-22,Greece,428.2975
2022-07-23,Greece,344.1279166666667
2022-07-24,Greece,324.9316666666667
2022-07-25,Greece,467.70625
2022-07-26,Greece,453.21625
2022-07-27,Greece,478.43416666666667
2022-07-28,Greece,359.8358333333333
2022-07-29,Greece,383.1275
2022-07-30,Greece,336.87416666666667
2022-07-31,Greece,280.68208333333337
2022-08-01,Greece,421.72
2022-08-02,Greece,401.18375
2022-08-03,Greece,408.495
2022-08-04,Greece,380.03333333333336
2022-08-05,Greece,368.67875
2022-08-06,Greece,357.2470833333333
2022-08-07,Greece,277.6720833333333
2022-08-08,Greece,359.6358333333333
2022-08-09,Greece,367.69666666666666
2022-08-10,Greece,347.755
2022-08-11,Greece,377.97583333333336
2022-08-12,Greece,398.145
2022-08-13,Greece,410.35083333333336
2022-08-14,Greece,364.8329166666667
2022-08-15,Greece,379.02625
2022-08-16,Greece,400.43874999999997
2022-08-17,Greece,418.4604166666667
2022-08-18,Greece,415.54166666666663
2022-08-19,Greece,450.5783333333333
2022-08-20,Greece,382.5175
2022-08-21,Greece,385.4508333333333
2022-08-22,Greece,542.5879166666666
2022-08-23,Greece,619.5929166666667
2022-08-24,Greece,519.665
2022-08-25,Greece,385.3066666666667
2022-08-26,Greece,438.3308333333333
2022-08-27,Greece,447.77458333333334
2022-08-28,Greece,452.73541666666665
2022-08-29,Greece,700.4816666666667
2022-08-30,Greece,667.5004166666666
2022-08-31,Greece,692.2045833333333
2022-09-01,Greece,584.5616666666666
2022-09-02,Greece,531.7120833333333
2022-09-03,Greece,425.2941666666667
2022-09-04,Greece,413.1404166666667
2022-09-05,Greece,460.05291666666665
2022-09-06,Greece,503.47375
2022-09-07,Greece,397.65958333333333
2022-09-08,Greece,424.32875
2022-09-09,Greece,438.30375
2022-09-10,Greece,425.38958333333335
2022-09-11,Greece,416.5416666666667
2022-09-12,Greece,464.43916666666667
2022-09-13,Greece,456.3516666666667
2022-09-14,Greece,451.9841666666667
2022-09-15,Greece,427.0366666666667
2022-01-01,Hungary,82.87125
2022-01-02,Hungary,90.52916666666667
2022-01-03,Hungary,103.98166666666667
2022-01-04,Hungary,166.02208333333334
2022-01-05,Hungary,133.1125
2022-01-06,Hungary,200.56666666666666
2022-01-07,Hungary,188.27666666666667
2022-01-08,Hungary,179.09958333333333
2022-01-09,Hungary,179.63083333333333
2022-01-10,Hungary,262.13375
2022-01-11,Hungary,253.84125
2022-01-12,Hungary,233.3175
2022-01-13,Hungary,218.39875
2022-01-14,Hungary,209.91958333333332
2022-01-15,Hungary,215.04833333333335
2022-01-16,Hungary,205.19166666666666
2022-01-17,Hungary,214.03
2022-01-18,Hungary,236.9175
2022-01-19,Hungary,227.02875
2022-01-20,Hungary,192.01833333333335
2022-01-21,Hungary,211.24583333333334
2022-01-22,Hungary,193.95166666666668
2022-01-23,Hungary,202.93708333333333
2022-01-24,Hungary,247.49041666666668
2022-01-25,Hungary,300.3308333333333
2022-01-26,Hungary,293.375
2022-01-27,Hungary,255.57666666666665
2022-01-28,Hungary,244.0725
2022-01-29,Hungary,235.48625
2022-01-30,Hungary,154.56041666666667
2022-01-31,Hungary,221.61833333333334
2022-02-01,Hungary,212.73375
2022-02-02,Hungary,250.48958333333331
2022-02-03,Hungary,213.43166666666667
2022-02-04,Hungary,231.55875
2022-02-05,Hungary,225.06958333333333
2022-02-06,Hungary,185.0425
2022-02-07,Hungary,191.63333333333333
2022-02-08,Hungary,176.4975
2022-02-09,Hungary,213.22375
2022-02-10,Hungary,214.82208333333332
2022-02-11,Hungary,212.00583333333333
2022-02-12,Hungary,170.2125
2022-02-13,Hungary,152.25666666666666
2022-02-14,Hungary,223.32125
2022-02-15,Hungary,209.56541666666666
2022-02-16,Hungary,206.2925
2022-02-17,Hungary,177.30125
2022-02-18,Hungary,157.29541666666668
2022-02-19,Hungary,147.40125
2022-02-20,Hungary,124.63708333333334
2022-02-21,Hungary,140.82625
2022-02-22,Hungary,141.36833333333334
2022-02-23,Hungary,181.28916666666666
2022-02-24,Hungary,181.21041666666667
2022-02-25,Hungary,218.41541666666666
2022-02-26,Hungary,229.8975
2022-02-27,Hungary,183.20833333333334
2022-02-28,Hungary,269.20708333333334
2022-03-01,Hungary,252.035
2022-03-02,Hungary,282.0966666666667
2022-03-03,Hungary,339.02916666666664
2022-03-04,Hungary,379.7941666666667
2022-03-05,Hungary,351.3095833333333
2022-03-06,Hungary,340.25416666666666
2022-03-07,Hungary,439.53375
2022-03-08,Hungary,543.6854166666667
2022-03-09,Hungary,470.1720833333333
2022-03-10,Hungary,325.15708333333333
2022-03-11,Hungary,301.73
2022-03-12,Hungary,262.81125
2022-03-13,Hungary,270.705
2022-03-14,Hungary,303.88208333333336
2022-03-15,Hungary,304.53249999999997
2022-03-16,Hungary,272.99083333333334
2022-03-17,Hungary,249.59291666666667
2022-03-18,Hungary,233.97625
2022-03-19,Hungary,232.09625
2022-03-20,Hungary,131.38791666666665
2022-03-21,Hungary,227.0725
2022-03-22,Hungary,236.27041666666668
2022-03-23,Hungary,236.91125
2022-03-24,Hungary,242.23041666666666
2022-03-25,Hungary,246.865
2022-03-26,Hungary,204.5075
2022-03-27,Hungary,201.99
2022-03-28,Hungary,227.25833333333333
2022-03-29,Hungary,253.81666666666666
2022-03-30,Hungary,268.65291666666667
2022-03-31,Hungary,209.65541666666667
2022-04-01,Hungary,172.22
2022-04-02,Hungary,170.92875
2022-04-03,Hungary,160.65
2022-04-04,Hungary,230.03541666666666
2022-04-05,Hungary,218.53083333333333
2022-04-06,Hungary,169.79416666666665
2022-04-07,Hungary,169.26125
2022-04-08,Hungary,164.14916666666667
2022-04-09,Hungary,128.80208333333334
2022-04-10,Hungary,99.3625
2022-04-11,Hungary,228.4425
2022-04-12,Hungary,201.48291666666665
2022-04-13,Hungary,228.38041666666666
2022-04-14,Hungary,226.66416666666666
2022-04-15,Hungary,191.59875
2022-04-16,Hungary,159.40125
2022-04-17,Hungary,99.85708333333334
2022-04-18,Hungary,140.36375
2022-04-19,Hungary,244.47666666666666
2022-04-20,Hungary,240.595
2022-04-21,Hungary,210.32375
2022-04-22,Hungary,199.68833333333333
2022-04-23,Hungary,148.24125
2022-04-24,Hungary,131.735
2022-04-25,Hungary,225.95125000000002
2022-04-26,Hungary,239.795
2022-04-27,Hungary,223.76916666666668
2022-04-28,Hungary,229.845
2022-04-29,Hungary,227.38625
2022-04-30,Hungary,201.83375
2022-05-01,Hungary,194.7675
2022-05-02,Hungary,217.36666666666667
2022-05-03,Hungary,220.01
2022-05-04,Hungary,234.34875
2022-05-05,Hungary,236.6575
2022-05-06,Hungary,225.67708333333334
2022-05-07,Hungary,199.73416666666665
2022-05-08,Hungary,174.25416666666666
2022-05-09,Hungary,239.40583333333333
2022-05-10,Hungary,211.02958333333333
2022-05-11,Hungary,266.66291666666666
2022-05-12,Hungary,218.56
2022-05-13,Hungary,194.18125
2022-05-14,Hungary,176.53791666666666
2022-05-15,Hungary,154.53041666666667
2022-05-16,Hungary,239.36625
2022-05-17,Hungary,234.70583333333332
2022-05-18,Hungary,206.44916666666666
2022-05-19,Hungary,211.85541666666666
2022-05-20,Hungary,208.03041666666667
2022-05-21,Hungary,140.42875
2022-05-22,Hungary,165.81666666666666
2022-05-23,Hungary,207.87083333333334
2022-05-24,Hungary,204.62083333333334
2022-05-25,Hungary,188.0025
2022-05-26,Hungary,197.29958333333335
2022-05-27,Hungary,203.59791666666666
2022-05-28,Hungary,171.4525
2022-05-29,Hungary,160.48541666666668
2022-05-30,Hungary,225.60916666666665
2022-05-31,Hungary,221.55541666666667
2022-06-01,Hungary,226.05166666666668
2022-06-02,Hungary,194.15125
2022-06-03,Hungary,198.50875
2022-06-04,Hungary,180.87333333333333
2022-06-05,Hungary,141.91541666666666
2022-06-06,Hungary,183.58583333333334
2022-06-07,Hungary,230.99208333333334
2022-06-08,Hungary,224.7075
2022-06-09,Hungary,204.09083333333334
2022-06-10,Hungary,191.7225
2022-06-11,Hungary,152.31
2022-06-12,Hungary,118.07333333333334
2022-06-13,Hungary,192.51541666666665
2022-06-14,Hungary,209.17208333333332
2022-06-15,Hungary,225.54583333333332
2022-06-16,Hungary,236.065
2022-06-17,Hungary,256.84458333333333
2022-06-18,Hungary,200.75333333333333
2022-06-19,Hungary,169.09708333333333
2022-06-20,Hungary,286.05541666666664
2022-06-21,Hungary,298.8616666666667
2022-06-22,Hungary,332.45375
2022-06-23,Hungary,302.25
2022-06-24,Hungary,276.68416666666667
2022-06-25,Hungary,254.42916666666667
2022-06-26,Hungary,245.06916666666666
2022-06-27,Hungary,333.88416666666666
2022-06-28,Hungary,365.56458333333336
2022-06-29,Hungary,328.72791666666666
2022-06-30,Hungary,350.9870833333333
2022-07-01,Hungary,357.12458333333336
2022-07-02,Hungary,236.405
2022-07-03,Hungary,225.3575
2022-07-04,Hungary,392.8
2022-07-05,Hungary,359.955
2022-07-06,Hungary,357.9320833333333
2022-07-07,Hungary,369.0808333333333
2022-07-08,Hungary,296.28541666666666
2022-07-09,Hungary,149.30583333333334
2022-07-10,Hungary,129.68375
2022-07-11,Hungary,380.77666666666664
2022-07-12,Hungary,394.62583333333333
2022-07-13,Hungary,364.4116666666667
2022-07-14,Hungary,413.02208333333334
2022-07-15,Hungary,393.1816666666667
2022-07-16,Hungary,264.0679166666667
2022-07-17,Hungary,232.17625
2022-07-18,Hungary,428.5854166666667
2022-07-19,Hungary,456.565
2022-07-20,Hungary,440.6691666666667
2022-07-21,Hungary,470.71
2022-07-22,Hungary,463.6770833333333
2022-07-23,Hungary,361.25083333333333
2022-07-24,Hungary,308.70625
