Date,Food Price Index,Meat,Dairy,Cereals,Oils,Sugar
1990-01-01T00:00:00Z,64.14508120178685,73.37455088392352,53.50303064605323,64.14060719081644,44.587671677568544,87.8778326003819
1990-02-01T00:00:00Z,64.45355957679207,75.95652587626263,52.21863389605407,62.22237673255094,44.500513544818645,90.66269349264753
1990-03-01T00:00:00Z,63.78706416989092,77.80585901670852,41.36712316595474,61.259884069034236,45.74543383749023,95.05658512266663
1990-04-01T00:00:00Z,65.76675418813106,80.44204947815469,48.42706836787631,62.820730949963284,44.01709379460838,94.3139555513958
1990-05-01T00:00:00Z,64.37887366898909,80.99450546303434,39.18965099904079,61.982825720788554,45.49963146039051,90.35326450461801
1990-06-01T00:00:00Z,63.70249867511877,83.06133712363378,39.18965099904079,60.712342339097134,43.796409859622884,80.26587949485588
1990-07-01T00:00:00Z,62.543558381061445,83.38404382906342,39.18965099904079,57.85828505844381,43.72101633476418,74.2010713294774
1990-08-01T00:00:00Z,61.484431549066706,83.65710240268133,36.82668580973198,55.682997635796774,45.36713887213962,67.64117678325171
1990-09-01T00:00:00Z,60.991468535235995,84.50752827493102,38.140791846854256,52.47912529514937,44.78833017702642,68.50757794973434
1990-10-01T00:00:00Z,61.0983525651686,85.40488543333736,38.90982359112073,52.799538950352975,45.717846037751414,60.7718532489965
1990-11-01T00:00:00Z,61.8706024597774,86.20021401673527,39.43676874325536,52.429687560550434,48.300807051246544,62.31899818914407
1990-12-01T00:00:00Z,61.939877523243254,83.7071176709417,45.0550156176695,52.56861542603722,49.59540504328934,60.27676686814928
1991-01-01T00:00:00Z,60.79624062813558,79.80015566334221,46.92070963407615,53.705491491745136,49.473591996921414,54.45950189319443
1991-02-01T00:00:00Z,61.532715562033815,81.69236198007248,46.65752883253138,55.24952253602159,48.416956187370936,52.66481376262324
1991-03-01T00:00:00Z,61.98054475594899,80.67771852399108,45.760181184652126,57.25986681470819,48.747335651276664,56.56361901179512
1991-04-01T00:00:00Z,60.71993367783776,79.54030310804988,42.7919995150137,57.6127936154178,47.002188240644706,52.66481376262324
1991-05-01T00:00:00Z,60.579912457586794,81.21337171599743,42.14046244907631,57.179338413133095,46.561835092860534,46.90943458527428
1991-06-01T00:00:00Z,61.0380440471928,80.40056454909404,43.394805759283884,56.53805755061471,46.732637933074166,56.93493379743053
1991-07-01T00:00:00Z,61.84488118225675,82.58986056947784,40.36313737292073,55.73938698363804,48.216365377138494,63.80425733168574
1991-08-01T00:00:00Z,61.43425753421836,79.4329265184097,41.690685551349944,58.26121974835113,48.808788174443436,58.54396453518401
1991-09-01T00:00:00Z,62.10904852857727,79.75186562782369,45.399672212477626,58.815397133558676,48.58233102844784,57.491905975883654
1991-10-01T00:00:00Z,64.27781755348633,82.25147875856563,48.80605063344048,60.57002749996583,51.133118012345534,56.4398474165833
1991-11-01T00:00:00Z,64.39686783220809,81.88707143953161,50.79933694023229,60.75463825840245,51.78614187371813,53.59310072671178
1991-12-01T00:00:00Z,64.05238688120497,78.31256504551554,50.79933694023229,62.680098594520636,52.63416036217578,55.69721784531247
